cell_id,cell_mae,backbone,domain,method
HUST/HUST_7-8,0.01708074331542182,hist_gradient_boosting,HUST,pchp_method
HUST/HUST_8-1,0.017045098199920082,hist_gradient_boosting,HUST,pchp_method
HUST/HUST_8-2,0.019691096006863536,hist_gradient_boosting,HUST,pchp_method
HUST/HUST_8-3,0.02147877116695397,hist_gradient_boosting,HUST,pchp_method
HUST/HUST_8-4,0.017807527925683186,hist_gradient_boosting,HUST,pchp_method
HUST/HUST_8-5,0.014560668215546123,hist_gradient_boosting,HUST,pchp_method
HUST/HUST_8-6,0.019711754168898716,hist_gradient_boosting,HUST,pchp_method
HUST/HUST_8-7,0.013095467566775904,hist_gradient_boosting,HUST,pchp_method
HUST/HUST_8-8,0.023814624798882897,hist_gradient_boosting,HUST,pchp_method
HUST/HUST_9-1,0.037064005779557485,hist_gradient_boosting,HUST,pchp_method
HUST/HUST_9-2,0.021057492471741424,hist_gradient_boosting,HUST,pchp_method
HUST/HUST_9-3,0.030418577703582913,hist_gradient_boosting,HUST,pchp_method
HUST/HUST_9-4,0.03304840998259517,hist_gradient_boosting,HUST,pchp_method
HUST/HUST_9-5,0.02417068533782299,hist_gradient_boosting,HUST,pchp_method
HUST/HUST_9-6,0.029409455424168982,hist_gradient_boosting,HUST,pchp_method
HUST/HUST_9-7,0.027374454635724733,hist_gradient_boosting,HUST,pchp_method
HUST/HUST_9-8,0.02389371243687704,hist_gradient_boosting,HUST,pchp_method
HUST/HUST_1-1,0.013156587815816627,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_1-2,0.03146879033871911,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_1-3,0.04366174611136957,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_1-4,0.04697418548725555,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_1-5,0.05571146265780959,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_1-6,0.03693406850919966,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_1-7,0.0117261089970076,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_1-8,0.014894767476086484,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_10-1,0.025586883122145555,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_10-2,0.05183234881062632,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_10-3,0.03009199066610633,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_10-4,0.03290332496281746,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_10-5,0.041731136292451995,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_10-6,0.025696416324280356,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_10-7,0.04624166315085322,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_10-8,0.016654519502935273,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_2-2,0.03900542177111912,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_2-3,0.039785891740724263,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_2-4,0.01380944747777563,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_2-5,0.05396426459439688,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_2-6,0.04184780419681417,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_2-7,0.044590324731771436,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_2-8,0.008655705824414758,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_3-1,0.04470823982537966,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_3-2,0.052163987474330126,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_3-3,0.04754780808190285,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_3-4,0.03397736987331006,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_3-5,0.042460756846982355,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_3-6,0.04636008221014533,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_3-7,0.03756539556784932,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_3-8,0.05198561082411291,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_4-1,0.043471835722935365,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_4-2,0.029750384351827933,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_4-3,0.006419506060906876,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_4-4,0.012531493733208166,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_4-5,0.019908135609789296,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_4-6,0.02661740625044182,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_4-7,0.017251537220929012,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_4-8,0.04046257582514601,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_5-1,0.03682192878250146,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_5-2,0.03946465459372876,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_5-3,0.04188407068522228,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_5-4,0.013627996876147061,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_5-5,0.04917562504354077,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_5-6,0.03428508845337806,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_5-7,0.01642192641028076,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_6-1,0.020483561193740243,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_6-2,0.047452346274608884,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_6-3,0.048674611030714,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_6-4,0.02261223820585814,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_6-5,0.024960279922591488,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_6-6,0.04429782907198283,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_6-8,0.060138595906821184,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_7-1,0.029626124351650636,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_7-2,0.05074492034292605,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_7-3,0.011481882522367247,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_7-4,0.008967257943767477,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_7-5,0.037960699654984574,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_7-6,0.00866310713047807,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_7-7,0.010429888898907506,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_7-8,0.030264705797977756,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_8-1,0.007825481776164168,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_8-2,0.016992377774830654,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_8-3,0.04214455894434965,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_8-4,0.014052548370811163,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_8-5,0.011051737461821684,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_8-6,0.016199518250730717,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_8-7,0.009907227065454143,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_8-8,0.045887247091870226,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_9-1,0.051739428073792344,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_9-2,0.03960076567603669,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_9-3,0.04061070563147481,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_9-4,0.045834111992544495,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_9-5,0.04855428133871921,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_9-6,0.05987507608061785,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_9-7,0.03212050616209424,hist_gradient_boosting,HUST,raw_candidate
HUST/HUST_9-8,0.04170004293391944,hist_gradient_boosting,HUST,raw_candidate
MATR/MATR_b1c0,0.09926773042527223,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c1,0.11042632058434992,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c11,0.07210306283308539,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c14,0.07444037559641463,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c15,0.06957367770233434,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c16,0.07643916726215248,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c17,0.07649270663559102,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c18,0.04482686586275124,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c19,0.055392190435419715,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c2,0.10875262731014027,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c20,0.009133747928820558,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c21,0.017771310110602328,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c23,0.07974022930459586,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c24,0.0796013526853207,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c25,0.0711090969594527,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c26,0.06864573465353663,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c27,0.07105274184281249,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c28,0.06983606709710677,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c29,0.07299506984516603,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c3,0.08342187531033073,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c30,0.062499465060266914,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c31,0.06734287095088608,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c32,0.06511379452635385,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c33,0.06547355478515188,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c34,0.07655225713445883,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c35,0.07299654304549398,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c36,0.06735917881489117,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c37,0.06443604045642817,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c38,0.061037196906584754,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c39,0.0635860990583913,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c4,0.09048108718457692,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c40,0.0793387039612163,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c41,0.08861857587229531,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c42,0.06995026207296437,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c43,0.06792797487683988,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c44,0.06466043984711292,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c45,0.06633993725488883,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c5,0.07588274828507136,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c6,0.052372910934606644,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c7,0.05869802882318573,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b1c9,0.08355795629963482,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c0,0.03236768869016824,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c1,0.05532352064269339,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c10,0.04094339450127542,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c11,0.03854448156116544,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c12,0.028775731480358602,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c13,0.03563785821294583,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c14,0.04698060223654595,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c17,0.04482838844971104,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c18,0.037155751018982094,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c19,0.024213154693808966,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c2,0.042856603565748615,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c20,0.04605264287357999,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c21,0.03855627390199962,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c22,0.0455784808161577,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c23,0.04403846642315556,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c24,0.043961573620414515,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c25,0.036072489311685815,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c26,0.04246333217938805,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c27,0.04843435940664928,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c28,0.050307292795624986,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c29,0.05783247713798343,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c3,0.030223610258967585,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c30,0.05177411450816839,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c31,0.05070169746396796,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c32,0.055538351269887876,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c33,0.059647271910101475,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c34,0.059709262526677256,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c35,0.0537279166325754,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c36,0.059587392948130924,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c37,0.055305207284103236,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c38,0.053226682901909406,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c39,0.0561527603606753,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c4,0.03358714699069103,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c40,0.044992703912631486,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c41,0.05330489661757082,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c42,0.050355979055911285,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c43,0.05130945157012557,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c44,0.05394056881916394,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c45,0.05023868669572522,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c46,0.0526622952417362,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c47,0.06142711857480867,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c5,0.046432374342931536,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b2c6,0.020000782264931082,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c0,0.07211376557041464,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c1,0.07687854652186918,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c10,0.07865255004263973,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c11,0.0618979461748475,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c12,0.07266536463784924,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c13,0.06250380926647016,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c14,0.06814714933109536,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c15,0.0659179214605083,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c16,0.0945333492685341,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c17,0.08052559589823384,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c18,0.07981665384517565,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c19,0.0831426886673178,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c20,0.0646449582116343,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c21,0.03703820398791061,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c22,0.08444224532507014,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c24,0.06757567696833014,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c25,0.07990936203572398,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c26,0.07999983641771899,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c27,0.07064893583725637,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c28,0.019983128437442724,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c29,0.06208762081618261,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c3,0.08599040919050291,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c30,0.07246909445844285,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c31,0.06449833301010392,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c33,0.08709237405849232,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c34,0.07707304724318674,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c35,0.07782993316951768,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c36,0.07758934061025492,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c38,0.09819236170079192,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c39,0.08084798658313966,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c4,0.07667257393220814,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c40,0.06390784520642784,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c41,0.06666749361064521,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c44,0.08212841546590315,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c45,0.10040131398213367,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c5,0.06952202483491443,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c6,0.018492212285137456,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c7,0.10450187451951783,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c8,0.06533754143663183,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b3c9,0.08413193457475386,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c0,0.06458943569256013,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c1,0.06141565064766256,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c10,0.09420206442373939,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c11,0.07201551869609923,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c12,0.07575143087188801,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c13,0.07210125555253935,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c14,0.08651359155851066,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c15,0.09954637758186818,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c16,0.07651003717165188,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c17,0.0689167230264461,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c18,0.07857655938674882,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c19,0.08387678345533724,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c2,0.06309410433335332,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c20,0.05873538632671336,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c21,0.07072394773302895,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c22,0.07015897908131333,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c23,0.08248621952510946,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c24,0.07686286461965404,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c25,0.06855992258359288,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c26,0.07565541963179276,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c27,0.05424109147312696,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c28,0.0694299852291362,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c29,0.06833726671691116,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c3,0.08498767525301888,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c30,0.055714513736194224,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c31,0.1514951297135808,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c32,0.06707380879289765,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c33,0.05563562290768642,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c34,0.0627355646134863,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c35,0.0770954261636449,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c36,0.07214144567208684,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c37,0.07393204390527718,hist_gradient_boosting,MATR,protected_state
MATR/MATR_b4c38,0.07301590232612364,hist_gradient_boosting,MATR,protected_state
