outer_target_domain,inner_validation_domain,alpha,recovery,physical_cells,validation_rows,method_cell_macro_mae
RWTH,SDU,0.005,0.0,86,48716,0.05380376238714951
RWTH,SDU,1.0,0.00025,86,48716,0.09025075336109693
RWTH,SDU,0.5,0.00025,86,48716,0.08839567765965022
RWTH,SDU,0.2,0.00025,86,48716,0.0851389567099617
RWTH,SDU,0.1,0.00025,86,48716,0.08190245707089513
RWTH,SDU,0.05,0.00025,86,48716,0.07774960449801678
RWTH,SDU,0.03,0.00025,86,48716,0.07437802214377523
RWTH,SDU,0.02,0.00025,86,48716,0.07137375717667925
RWTH,SDU,0.015,0.00025,86,48716,0.06873805023955507
RWTH,SDU,0.01,0.00025,86,48716,0.06394086495357576
RWTH,SDU,0.005,0.00025,86,48716,0.05345134778856413
RWTH,SDU,1.0,0.0005,86,48716,0.0898522348798616
RWTH,SDU,0.5,0.0005,86,48716,0.08789443384350704
RWTH,SDU,0.2,0.0005,86,48716,0.08468735274309087
RWTH,SDU,0.1,0.0005,86,48716,0.08153004789236015
RWTH,SDU,0.05,0.0005,86,48716,0.07737093320530937
RWTH,SDU,0.03,0.0005,86,48716,0.0739890751636725
RWTH,SDU,0.02,0.0005,86,48716,0.07102015713356218
RWTH,SDU,0.015,0.0005,86,48716,0.06838758290907535
RWTH,SDU,0.01,0.0005,86,48716,0.06355462616324625
RWTH,SDU,0.005,0.0005,86,48716,0.05326120993943478
RWTH,SDU,1.0,0.001,86,48716,0.08927012887066055
RWTH,SDU,0.5,0.001,86,48716,0.08722733154136585
RWTH,SDU,0.2,0.001,86,48716,0.08416263686555553
RWTH,SDU,0.1,0.001,86,48716,0.08101715106850896
RWTH,SDU,0.05,0.001,86,48716,0.07677522407269863
RWTH,SDU,0.03,0.001,86,48716,0.0734052754280897
RWTH,SDU,0.02,0.001,86,48716,0.07047709380430284
RWTH,SDU,0.015,0.001,86,48716,0.06780114699756508
RWTH,SDU,0.01,0.001,86,48716,0.06294603759039315
RWTH,SDU,0.005,0.001,86,48716,0.05308588724589715
RWTH,SDU,1.0,0.002,86,48716,0.08852662966118773
